"name","Closing price","Volume","Adjusted closing price","date"
"TRNX",24.74,90062,24.74,2015-05-05
"TRNX",24.84,258079,24.84,2015-05-06
"TRNX",24.71,82182,24.71,2015-05-07
"TRNX",24.94,228811,24.94,2015-05-08
"TRNX",25.01,73541,25.01,2015-05-11
"TRNX",25,196034,25,2015-05-12
"TRNX",25.14,94362,25.14,2015-05-13
"TRNX",25.46,105283,25.46,2015-05-14
"TRNX",25.53,146593,25.53,2015-05-15
"TRNX",25.7,87351,25.7,2015-05-18
"TRNX",25.54,59422,25.54,2015-05-19
"TRNX",25.69,65814,25.69,2015-05-20
"TRNX",26.2,76591,26.2,2015-05-21
"TRNX",25.87,70257,25.87,2015-05-22
"TROW",82.07,1643156,82.07,2015-04-23
"TROW",82.57,1083967,82.57,2015-04-24
"TROW",82.4,1006956,82.4,2015-04-27
"TROW",82.775,1148070,82.775,2015-04-28
"TROW",81.94,1357633,81.94,2015-04-29
"TROW",81.18,1678246,81.18,2015-04-30
"TROW",81.49,894397,81.49,2015-05-01
"TROW",81.92,1005005,81.92,2015-05-04
"TROW",81.39,973450,81.39,2015-05-05
"TROW",80.62,1121929,80.62,2015-05-06
"TROW",80.75,2241595,80.75,2015-05-07
"TROW",81.68,1144399,81.68,2015-05-08
"TROW",81.65,1017427,81.65,2015-05-11
"TROW",81.13,1003133,81.13,2015-05-12
"TROW",81.18,1333911,81.18,2015-05-13
"TROW",81.98,799369,81.98,2015-05-14
"TROW",81.55,1560979,81.55,2015-05-15
"TROW",82.13,710299,82.13,2015-05-18
"TROW",81.95,1048578,81.95,2015-05-19
"TROW",81.79,844258,81.79,2015-05-20
"TROW",81.69,807117,81.69,2015-05-21
"TROW",81.57,883735,81.57,2015-05-22
"TROX",21,326341,21,2015-04-23
"TROX",20.96,319228,20.96,2015-04-24
"TROX",21.23,303073,21.23,2015-04-27
"TROX",21.48,178029,21.48,2015-04-28
"TROX",21.41,314153,21.41,2015-04-29
"TROX",20.95,278728,20.95,2015-04-30
"TROX",21.05,426351,21.05,2015-05-01
"TROX",21.02,378462,21.02,2015-05-04
"TROX",20.54,413681,20.54,2015-05-05
"TROX",20.64,568623,20.64,2015-05-06
"TROX",19.31,1299683,19.31,2015-05-07
"TROX",18.83,999226,18.83,2015-05-08
"TROX",18.01,617107,18.01,2015-05-11
"TROX",18.88,737690,18.88,2015-05-12
"TROX",18.43,809372,18.43,2015-05-13
"TROX",18.57,749312,18.57,2015-05-14
"TROX",18.69,503292,18.69,2015-05-15
"TROX",18.58,294626,18.58,2015-05-18
"TROX",18.24,787755,18.24,2015-05-19
"TROX",17.97,404155,17.97,2015-05-20
"TROX",17.83,308585,17.83,2015-05-21
"TROX",17.42,620275,17.42,2015-05-22
"TRR",8.23,46584,8.23,2015-04-23
"TRR",8.2,30115,8.2,2015-04-24
"TRR",7.94,69964,7.94,2015-04-27
"TRR",7.99,21600,7.99,2015-04-28
"TRR",7.94,18362,7.94,2015-04-29
"TRR",7.47,30344,7.47,2015-04-30
"TRR",7.59,28820,7.59,2015-05-01
"TRR",7.63,56444,7.63,2015-05-04
"TRR",7.49,36500,7.49,2015-05-05
"TRR",8.23,84400,8.23,2015-05-06
"TRR",8.14,47266,8.14,2015-05-07
"TRR",8.56,33119,8.56,2015-05-08
"TRR",8.69,51433,8.69,2015-05-11
"TRR",8.94,68407,8.94,2015-05-12
"TRR",8.99,53216,8.99,2015-05-13
"TRR",9.03,114984,9.03,2015-05-14
"TRR",9.19,337384,9.19,2015-05-15
"TRR",9.77,343316,9.77,2015-05-18
"TRR",9.78,148512,9.78,2015-05-19
"TRR",10,414625,10,2015-05-20
"TRR",9.89,115577,9.89,2015-05-21
"TRR",9.72,88696,9.72,2015-05-22
"TRS",31.25,102961,31.25,2015-04-23
"TRS",31.11,231260,31.11,2015-04-24
"TRS",31.74,333683,31.74,2015-04-27
"TRS",30.53,398158,30.53,2015-04-28
"TRS",28.55,473952,28.55,2015-04-29
"TRS",28.17,417524,28.17,2015-04-30
"TRS",28.09,329739,28.09,2015-05-01
"TRS",28.24,391523,28.24,2015-05-04
"TRS",28.14,270574,28.14,2015-05-05
"TRS",28.29,142016,28.29,2015-05-06
"TRS",28.04,183358,28.04,2015-05-07
"TRS",28.18,253891,28.18,2015-05-08
"TRS",28.34,159975,28.34,2015-05-11
"TRS",28.74,183473,28.74,2015-05-12
"TRS",28.92,87949,28.92,2015-05-13
"TRS",29.26,110329,29.26,2015-05-14
"TRS",28.96,129168,28.96,2015-05-15
"TRS",29.43,140745,29.43,2015-05-18
"TRS",29.35,127897,29.35,2015-05-19
"TRS",29.61,137809,29.61,2015-05-20
"TRS",30.09,174208,30.09,2015-05-21
"TRS",29.35,193054,29.35,2015-05-22
"TRST",6.73,136270,6.73,2015-04-23
"TRST",6.7,195814,6.7,2015-04-24
"TRST",6.66,337453,6.66,2015-04-27
"TRST",6.9,325674,6.9,2015-04-28
"TRST",6.8,147236,6.8,2015-04-29
"TRST",6.67,324779,6.67,2015-04-30
"TRST",6.66,363984,6.66,2015-05-01
"TRST",6.74,213927,6.74,2015-05-04
"TRST",6.67,187174,6.67,2015-05-05
"TRST",6.69,218581,6.69,2015-05-06
"TRST",6.69,114897,6.69,2015-05-07
"TRST",6.7,180590,6.7,2015-05-08
"TRST",6.78,199489,6.78,2015-05-11
"TRST",6.83,256682,6.83,2015-05-12
"TRST",6.79,220616,6.79,2015-05-13
"TRST",6.86,207775,6.86,2015-05-14
"TRST",6.78,389685,6.78,2015-05-15
"TRST",6.84,215390,6.84,2015-05-18
"TRST",6.84,74093,6.84,2015-05-19
"TRST",6.83,144108,6.83,2015-05-20
"TRST",6.81,96009,6.81,2015-05-21
"TRST",6.74,160513,6.74,2015-05-22
"TRUE",15.71,652464,15.71,2015-04-23
"TRUE",15.62,375295,15.62,2015-04-24
"TRUE",15.74,2667475,15.74,2015-04-27
"TRUE",15.63,1192347,15.63,2015-04-28
"TRUE",15.6,946116,15.6,2015-04-29
"TRUE",15.42,1048155,15.42,2015-04-30
"TRUE",15.47,1356319,15.47,2015-05-01
"TRUE",15.3,440305,15.3,2015-05-04
"TRUE",15.13,1141637,15.13,2015-05-05
"TRUE",15.27,1715120,15.27,2015-05-06
"TRUE",15.03,1771897,15.03,2015-05-07
"TRUE",14.11,4962755,14.11,2015-05-08
"TRUE",13.51,2397480,13.51,2015-05-11
"TRUE",13.86,1631099,13.86,2015-05-12
"TRUE",14.08,1331740,14.08,2015-05-13
"TRUE",14.14,804097,14.14,2015-05-14
"TRUE",14.25,767431,14.25,2015-05-15
"TRUE",14.9,946729,14.9,2015-05-18
"TRUE",15.03,752909,15.03,2015-05-19
"TRUE",13.99,2638453,13.99,2015-05-20
"TRUE",14.05,1673275,14.05,2015-05-21
"TRUE",14.17,893528,14.17,2015-05-22
"TRV",103.48,3115132,103.48,2015-04-23
"TRV",103.95,2204744,103.95,2015-04-24
"TRV",103.33,2486917,103.33,2015-04-27
"TRV",103.68,2033796,103.68,2015-04-28
"TRV",102.85,2133002,102.85,2015-04-29
"TRV",101.11,3050165,101.11,2015-04-30
"TRV",102.12,1797695,102.12,2015-05-01
"TRV",102.17,1528937,102.17,2015-05-04
"TRV",102.05,1720434,102.05,2015-05-05
"TRV",101.77,1778759,101.77,2015-05-06
"TRV",102.58,1744394,102.58,2015-05-07
"TRV",103.73,1423364,103.73,2015-05-08
"TRV",102.22,5003570,102.22,2015-05-11
"TRV",101.67,2083133,101.67,2015-05-12
"TRV",101.97,1698963,101.97,2015-05-13
"TRV",102.75,1641616,102.75,2015-05-14
"TRV",102.68,1616310,102.68,2015-05-15
"TRV",103.17,1380186,103.17,2015-05-18
"TRV",103.66,1667435,103.66,2015-05-19
"TRV",103.7,1821176,103.7,2015-05-20
"TRV",103.09,1774910,103.09,2015-05-21
"TRV",102.73,1565184,102.73,2015-05-22
"TRW",105.16,571690,105.16,2015-04-23
"TRW",105.16,359086,105.16,2015-04-24
"TRW",105.12,394675,105.12,2015-04-27
"TRW",105.17,595656,105.17,2015-04-28
"TRW",105.02,1061177,105.02,2015-04-29
"TRW",105.06,845021,105.06,2015-04-30
"TRW",105.07,868424,105.07,2015-05-01
"TRW",105.25,1006981,105.25,2015-05-04
"TRW",105.05,1001159,105.05,2015-05-05
"TRW",105.33,1641877,105.33,2015-05-06
"TRW",105.34,591752,105.34,2015-05-07
"TRW",105.41,975354,105.41,2015-05-08
"TRW",105.4,759617,105.4,2015-05-11
"TRW",105.5,914900,105.5,2015-05-12
"TRW",105.53,1121032,105.53,2015-05-13
"TRW",105.46,9427491,105.46,2015-05-14
"TRW",105.46,3417,105.46,2015-05-15
"TRXC",3.64,140635,3.64,2015-04-23
"TRXC",3.54,87102,3.54,2015-04-24
"TRXC",3.88,331988,3.88,2015-04-27
"TRXC",3.97,501993,3.97,2015-04-28
"TRXC",3.97,135327,3.97,2015-04-29
"TRXC",3.76,223646,3.76,2015-04-30
"TRXC",3.58,207937,3.58,2015-05-01
"TRXC",3.71,176790,3.71,2015-05-04
"TRXC",3.6,393558,3.6,2015-05-05
"TRXC",3.62,224868,3.62,2015-05-06
"TRXC",3.53,103408,3.53,2015-05-07
"TRXC",3.61,336265,3.61,2015-05-08
"TRXC",3.72,175021,3.72,2015-05-11
"TRXC",3.86,292669,3.86,2015-05-12
"TRXC",3.89,177332,3.89,2015-05-13
"TRXC",3.84,111126,3.84,2015-05-14
"TRXC",3.9,191363,3.9,2015-05-15
"TRXC",4.01,115896,4.01,2015-05-18
"TRXC",3.88,162878,3.88,2015-05-19
"TRXC",3.83,174672,3.83,2015-05-20
"TRXC",3.94,72746,3.94,2015-05-21
"TRXC",3.87,75570,3.87,2015-05-22
"TSC",11.97,201555,11.97,2015-04-23
"TSC",12.2,120178,12.2,2015-04-24
"TSC",12.17,148981,12.17,2015-04-27
"TSC",12.71,167903,12.71,2015-04-28
"TSC",12.73,133660,12.73,2015-04-29
"TSC",12.5,75423,12.5,2015-04-30
"TSC",12.57,123666,12.57,2015-05-01
"TSC",12.57,91114,12.57,2015-05-04
"TSC",12.59,90621,12.59,2015-05-05
"TSC",12.59,105317,12.59,2015-05-06
"TSC",12.5,75472,12.5,2015-05-07
"TSC",12.43,64208,12.43,2015-05-08
"TSC",12.37,78370,12.37,2015-05-11
"TSC",12.13,117888,12.13,2015-05-12
"TSC",12.15,73173,12.15,2015-05-13
"TSC",12.02,41588,12.02,2015-05-14
"TSC",11.82,27674,11.82,2015-05-15
"TSC",11.89,66937,11.89,2015-05-18
"TSC",12.43,124566,12.43,2015-05-19
"TSC",12.38,58620,12.38,2015-05-20
"TSC",12.23,41880,12.23,2015-05-21
"TSC",12.01,73521,12.01,2015-05-22
"TSCO",91.26,1167233,91.26,2015-04-23
"TSCO",90.98,921494,90.98,2015-04-24
"TSCO",90.65,893538,90.65,2015-04-27
"TSCO",89.6,978608,89.6,2015-04-28
"TSCO",88.45,787895,88.45,2015-04-29
"TSCO",86.06,1181747,86.06,2015-04-30
"TSCO",87.16,919472,87.16,2015-05-01
"TSCO",87.33,653765,87.33,2015-05-04
"TSCO",85.89,769103,85.89,2015-05-05
"TSCO",84.65,1281998,84.65,2015-05-06
"TSCO",85.69,691721,85.69,2015-05-07
"TSCO",86.92,668051,86.92,2015-05-08
"TSCO",87.12,669917,87.12,2015-05-11
"TSCO",86.82,680366,86.82,2015-05-12
"TSCO",86.43,631532,86.43,2015-05-13
"TSCO",87.66,623560,87.66,2015-05-14
"TSCO",88.48,497586,88.48,2015-05-15
"TSCO",90.13,691873,90.13,2015-05-18
"TSCO",90.07,628759,90.07,2015-05-19
"TSCO",89.91,610317,89.91,2015-05-20
"TSCO",90.59,422311,90.59,2015-05-21
"TSCO",90.52,567991,90.52,2015-05-22
"TSLA",218.6,4401309,218.6,2015-04-23
"TSLA",218.425,2404806,218.425,2015-04-24
"TSLA",231.55,11629539,231.55,2015-04-27
"TSLA",230.48,6063780,230.48,2015-04-28
"TSLA",232.45,3923644,232.45,2015-04-29
"TSLA",226.05,3871903,226.05,2015-04-30
"TSLA",226.03,5232598,226.03,2015-05-01
"TSLA",230.51,4434596,230.51,2015-05-04
"TSLA",232.95,5796873,232.95,2015-05-05
"TSLA",230.43,5270933,230.43,2015-05-06
"TSLA",236.8,9455909,236.8,2015-05-07
"TSLA",236.61,4668236,236.61,2015-05-08
"TSLA",239.49,5672262,239.49,2015-05-11
"TSLA",244.74,6363429,244.74,2015-05-12
"TSLA",243.18,5384760,243.18,2015-05-13
"TSLA",244.1,2895936,244.1,2015-05-14
"TSLA",248.84,4506817,248.84,2015-05-15
"TSLA",248.75,3327370,248.75,2015-05-18
"TSLA",247.14,3660963,247.14,2015-05-19
"TSLA",244.35,3742500,244.35,2015-05-20
"TSLA",245.62,1962867,245.62,2015-05-21
"TSLA",247.73,2201908,247.73,2015-05-22
"TSN",38.29,2585602,38.29,2015-04-23
"TSN",38.65,3137882,38.65,2015-04-24
"TSN",38.9,2866737,38.9,2015-04-27
"TSN",39.31,3213668,39.31,2015-04-28
"TSN",39.21,3132703,39.21,2015-04-29
"TSN",39.5,4636342,39.5,2015-04-30
"TSN",40.49,5737385,40.49,2015-05-01
"TSN",41.09,7579469,41.09,2015-05-04
"TSN",40.67,5349341,40.67,2015-05-05
"TSN",40.35,4184293,40.35,2015-05-06
"TSN",40.39,2455830,40.39,2015-05-07
"TSN",41.26,4689173,41.26,2015-05-08
"TSN",41.37,2666868,41.37,2015-05-11
"TSN",40.92,4426089,40.92,2015-05-12
"TSN",41.12,3553153,41.12,2015-05-13
"TSN",41.72,3328309,41.72,2015-05-14
"TSN",42.11,3441921,42.11,2015-05-15
"TSN",42.19,3414522,42.19,2015-05-18
"TSN",42.96,5149562,42.96,2015-05-19
"TSN",43.42,5467308,43.42,2015-05-20
"TSN",43.49,4397598,43.49,2015-05-21
"TSN",42.95,2589046,42.95,2015-05-22
"TSO",86.5,5483350,86.5,2015-04-23
"TSO",89.63,3450233,89.63,2015-04-24
"TSO",88.99,2103966,88.99,2015-04-27
"TSO",88.51,1787595,88.51,2015-04-28
"TSO",86.8,2082015,86.8,2015-04-29
"TSO",85.83,2775102,85.83,2015-04-30
"TSO",89.91,2068003,89.91,2015-05-01
"TSO",89.33,1817163,89.33,2015-05-04
"TSO",89.29,2080142,89.29,2015-05-05
"TSO",88.82,1586067,88.82,2015-05-06
"TSO",88.82,3425389,88.82,2015-05-07
"TSO",90.48,3108176,90.48,2015-05-08
"TSO",88.24,2923242,88.24,2015-05-11
"TSO",88.17,2845974,88.17,2015-05-12
"TSO",88.8,1973773,88.8,2015-05-13
"TSO",91.93,2421659,91.93,2015-05-14
"TSO",91.36,2363004,91.36,2015-05-15
"TSO",92.79,1538994,92.79,2015-05-18
"TSO",91.21,2024485,91.21,2015-05-19
"TSO",90.64,1754552,90.64,2015-05-20
"TSO",90.49,1178548,90.49,2015-05-21
"TSO",90.09,1180165,90.09,2015-05-22
"TSRA",39.57,289017,39.57,2015-04-23
"TSRA",38.4,317258,38.4,2015-04-24
"TSRA",38.19,412862,38.19,2015-04-27
"TSRA",37.51,681191,37.51,2015-04-28
"TSRA",37.36,469526,37.36,2015-04-29
"TSRA",36.11,741195,36.11,2015-04-30
"TSRA",37.08,797573,37.08,2015-05-01
"TSRA",37.44,512847,37.44,2015-05-04
"TSRA",36.45,799230,36.45,2015-05-05
"TSRA",38.24,1095122,38.24,2015-05-06
"TSRA",38.41,533320,38.41,2015-05-07
"TSRA",38.65,435406,38.65,2015-05-08
"TSRA",38.76,249573,38.76,2015-05-11
"TSRA",39.29,835992,39.29,2015-05-12
"TSRA",39.33,628088,39.33,2015-05-13
"TSRA",39.4,539337,39.4,2015-05-14
"TSRA",38.66,477872,38.66,2015-05-15
"TSRA",38.91,617330,38.91,2015-05-18
"TSRA",38.91,396932,38.91,2015-05-19
"TSRA",39.03,340442,39.03,2015-05-20
"TSRA",38.8,354317,38.8,2015-05-21
"TSRA",38.74,226213,38.74,2015-05-22
"TSRE",7.32,19934,7.32,2015-04-23
"TSRE",7.32,7569,7.32,2015-04-24
"TSRE",7.3,18850,7.3,2015-04-27
"TSRE",7.18,37048,7.18,2015-04-28
"TSRE",7.14,29786,7.14,2015-04-29
"TSRE",6.97,72550,6.97,2015-04-30
"TSRE",7.06,54205,7.06,2015-05-01
"TSRE",7,29205,7,2015-05-04
"TSRE",7.08,60552,7.08,2015-05-05
"TSRE",7.06,20746,7.06,2015-05-06
"TSRE",7.08,17808,7.08,2015-05-07
"TSRE",7.08,23086,7.08,2015-05-08
"TSRE",7.19,286808,7.19,2015-05-11
"TSRE",7.23,77227,7.23,2015-05-12
"TSRE",7.26,90590,7.26,2015-05-13
"TSRE",7.33,86074,7.33,2015-05-14
"TSRE",7.35,109257,7.35,2015-05-15
"TSRE",7.31,60944,7.31,2015-05-18
"TSRE",7.28,53751,7.28,2015-05-19
"TSRE",7.29,53221,7.29,2015-05-20
"TSRE",7.25,43598,7.25,2015-05-21
"TSRE",7.27,59698,7.27,2015-05-22
"TSRO",64.65,702053,64.65,2015-04-23
"TSRO",64,576027,64,2015-04-24
"TSRO",61.69,802504,61.69,2015-04-27
"TSRO",61.62,801973,61.62,2015-04-28
"TSRO",61.06,538464,61.06,2015-04-29
"TSRO",54.47,996387,54.47,2015-04-30
"TSRO",53.65,1147296,53.65,2015-05-01
"TSRO",53.22,654043,53.22,2015-05-04
"TSRO",50.84,600745,50.84,2015-05-05
"TSRO",51.16,372785,51.16,2015-05-06
"TSRO",51.66,281973,51.66,2015-05-07
"TSRO",53.25,530100,53.25,2015-05-08
"TSRO",52.81,268940,52.81,2015-05-11
"TSRO",53.09,213209,53.09,2015-05-12
"TSRO",53.87,307133,53.87,2015-05-13
"TSRO",53.99,294045,53.99,2015-05-14
"TSRO",54.09,222575,54.09,2015-05-15
"TSRO",56.53,431949,56.53,2015-05-18
"TSRO",55.59,213798,55.59,2015-05-19
"TSRO",55.9,163383,55.9,2015-05-20
"TSRO",55.79,411469,55.79,2015-05-21
"TSRO",55.71,127946,55.71,2015-05-22
"TSS",38.58,509366,38.58,2015-04-23
"TSS",38.44,979980,38.44,2015-04-24
"TSS",38.23,896031,38.23,2015-04-27
"TSS",38.39,858122,38.39,2015-04-28
"TSS",40.22,4222002,40.22,2015-04-29
"TSS",39.56,1638763,39.56,2015-04-30
"TSS",39.86,795542,39.86,2015-05-01
"TSS",40.29,989470,40.29,2015-05-04
"TSS",40.21,1104564,40.21,2015-05-05
"TSS",40.55,1189644,40.55,2015-05-06
"TSS",40.66,854560,40.66,2015-05-07
"TSS",41.11,792130,41.11,2015-05-08
"TSS",40.98,565448,40.98,2015-05-11
"TSS",41.08,702818,41.08,2015-05-12
"TSS",41,642197,41,2015-05-13
"TSS",41.33,730703,41.33,2015-05-14
"TSS",41.4,889025,41.4,2015-05-15
"TSS",41.91,676621,41.91,2015-05-18
"TSS",41.92,543510,41.92,2015-05-19
"TSS",41.84,843562,41.84,2015-05-20
"TSS",41.68,452866,41.68,2015-05-21
"TSS",41.5,607856,41.5,2015-05-22
"TSYS",3.32,241202,3.32,2015-04-23
"TSYS",3.38,144400,3.38,2015-04-24
"TSYS",3.3,126587,3.3,2015-04-27
"TSYS",3.32,168448,3.32,2015-04-28
"TSYS",3.25,165281,3.25,2015-04-29
"TSYS",3.12,260333,3.12,2015-04-30
"TSYS",3.23,173955,3.23,2015-05-01
"TSYS",3.03,221609,3.03,2015-05-04
"TSYS",3.1,212059,3.1,2015-05-05
"TSYS",3.11,97018,3.11,2015-05-06
"TSYS",3.17,110880,3.17,2015-05-07
"TSYS",3.18,150697,3.18,2015-05-08
"TSYS",3.22,166952,3.22,2015-05-11
"TSYS",3.31,216044,3.31,2015-05-12
"TSYS",3.22,169700,3.22,2015-05-13
"TSYS",3.23,111045,3.23,2015-05-14
"TSYS",3.24,116397,3.24,2015-05-15
"TSYS",3.23,148722,3.23,2015-05-18
"TSYS",3.24,201353,3.24,2015-05-19
"TSYS",3.25,86438,3.25,2015-05-20
"TSYS",3.24,135783,3.24,2015-05-21
"TSYS",3.26,101378,3.26,2015-05-22
"TTC",69.26,243622,69.26,2015-04-23
"TTC",69.1,167831,69.1,2015-04-24
"TTC",68.39,178428,68.39,2015-04-27
"TTC",68.22,122972,68.22,2015-04-28
"TTC",67.69,214678,67.69,2015-04-29
"TTC",67.04,196065,67.04,2015-04-30
"TTC",67.9,170723,67.9,2015-05-01
"TTC",68.07,130013,68.07,2015-05-04
"TTC",67.51,126596,67.51,2015-05-05
"TTC",67.81,258123,67.81,2015-05-06
"TTC",67.3,263230,67.3,2015-05-07
"TTC",67.6,177170,67.6,2015-05-08
"TTC",67.67,137893,67.67,2015-05-11
"TTC",67.38,178744,67.38,2015-05-12
"TTC",68.16,192542,68.16,2015-05-13
"TTC",68.4,175666,68.4,2015-05-14
"TTC",68.62,135496,68.62,2015-05-15
"TTC",68.95,199401,68.95,2015-05-18
"TTC",69.21,183623,69.21,2015-05-19
"TTC",69.32,225351,69.32,2015-05-20
"TTC",69.27,242421,69.27,2015-05-21
"TTC",69.67,249342,69.67,2015-05-22
"TTEC",26,41741,26,2015-04-23
"TTEC",26.1,41936,26.1,2015-04-24
"TTEC",26.14,46866,26.14,2015-04-27
"TTEC",26.4,52647,26.4,2015-04-28
"TTEC",26.57,47420,26.57,2015-04-29
"TTEC",25.94,61241,25.94,2015-04-30
"TTEC",26.17,58631,26.17,2015-05-01
"TTEC",25.91,36004,25.91,2015-05-04
"TTEC",25.8,53301,25.8,2015-05-05
"TTEC",26.05,84777,26.05,2015-05-06
"TTEC",26,79718,26,2015-05-07
"TTEC",25.96,57319,25.96,2015-05-08
"TTEC",25.91,73935,25.91,2015-05-11
"TTEC",25.16,190185,25.16,2015-05-12
"TTEC",25.74,144592,25.74,2015-05-13
"TTEC",26.17,124499,26.17,2015-05-14
"TTEC",26.14,81239,26.14,2015-05-15
"TTEC",26.43,95091,26.43,2015-05-18
"TTEC",26.76,284336,26.76,2015-05-19
"TTEC",26.4,125309,26.4,2015-05-20
"TTEC",26.15,84551,26.15,2015-05-21
"TTEC",25.95,69337,25.95,2015-05-22
"TTEK",25.05,289128,25.05,2015-04-23
"TTEK",25.14,402538,25.14,2015-04-24
"TTEK",25.09,306530,25.09,2015-04-27
"TTEK",25,469837,25,2015-04-28
"TTEK",24.33,609445,24.33,2015-04-29
"TTEK",27.11,2182130,27.11,2015-04-30
"TTEK",26.81,1088435,26.81,2015-05-01
"TTEK",26.72,793051,26.72,2015-05-04
"TTEK",26.38,442324,26.38,2015-05-05
"TTEK",26.35,372172,26.35,2015-05-06
"TTEK",26.35,279939,26.35,2015-05-07
"TTEK",26.38,304919,26.38,2015-05-08
"TTEK",26.31,174525,26.31,2015-05-11
"TTEK",26.16,201803,26.16,2015-05-12
"TTEK",26.36,315227,26.36,2015-05-13
"TTEK",26.51,334408,26.51,2015-05-14
"TTEK",26.25,262049,26.25,2015-05-15
"TTEK",26.45,244507,26.45,2015-05-18
"TTEK",26.4,190988,26.4,2015-05-19
"TTEK",26.42,234635,26.42,2015-05-20
"TTEK",26.57,287885,26.57,2015-05-21
"TTEK",26.17,166420,26.17,2015-05-22
"TTGT",11.45,46498,11.45,2015-04-23
"TTGT",11.35,35033,11.35,2015-04-24
"TTGT",11.15,28162,11.15,2015-04-27
"TTGT",11.06,58845,11.06,2015-04-28
"TTGT",10.79,41459,10.79,2015-04-29
"TTGT",10.82,91753,10.82,2015-04-30
"TTGT",10.93,85545,10.93,2015-05-01
"TTGT",10.72,67957,10.72,2015-05-04
"TTGT",10.35,162985,10.35,2015-05-05
"TTGT",9.45,464094,9.45,2015-05-06
"TTGT",9.29,142702,9.29,2015-05-07
"TTGT",9.51,83795,9.51,2015-05-08
"TTGT",9.46,275193,9.46,2015-05-11
"TTGT",9.59,141280,9.59,2015-05-12
"TTGT",9.54,159897,9.54,2015-05-13
"TTGT",9.53,39553,9.53,2015-05-14
"TTGT",9.5,113330,9.5,2015-05-15
"TTGT",9.5,66058,9.5,2015-05-18
"TTGT",9.52,153912,9.52,2015-05-19
"TTGT",9.45,91299,9.45,2015-05-20
"TTGT",9.46,97543,9.46,2015-05-21
"TTGT",9.35,37188,9.35,2015-05-22
"TTI",7.25,647343,7.25,2015-04-23
"TTI",7.01,611202,7.01,2015-04-24
"TTI",7.19,702519,7.19,2015-04-27
"TTI",7.14,827681,7.14,2015-04-28
"TTI",7.35,969184,7.35,2015-04-29
"TTI",7.22,879617,7.22,2015-04-30
"TTI",7.19,772851,7.19,2015-05-01
"TTI",7.15,935689,7.15,2015-05-04
"TTI",7.05,830478,7.05,2015-05-05
"TTI",7.01,581497,7.01,2015-05-06
"TTI",6.47,1240614,6.47,2015-05-07
"TTI",6.83,2314699,6.83,2015-05-08
"TTI",6.92,1010624,6.92,2015-05-11
"TTI",7.09,798873,7.09,2015-05-12
"TTI",6.97,561359,6.97,2015-05-13
"TTI",6.86,465255,6.86,2015-05-14
"TTI",6.75,861971,6.75,2015-05-15
"TTI",6.71,492826,6.71,2015-05-18
"TTI",6.54,365801,6.54,2015-05-19
"TTI",6.68,412494,6.68,2015-05-20
"TTI",6.85,637195,6.85,2015-05-21
"TTI",6.66,370259,6.66,2015-05-22
"TTMI",9.31,820495,9.31,2015-04-23
"TTMI",9.22,451851,9.22,2015-04-24
"TTMI",9.35,1227256,9.35,2015-04-27
"TTMI",9.46,429214,9.46,2015-04-28
"TTMI",9.21,442160,9.21,2015-04-29
"TTMI",9.35,836740,9.35,2015-04-30
"TTMI",9.49,535631,9.49,2015-05-01
"TTMI",9.43,423598,9.43,2015-05-04
"TTMI",9.25,388394,9.25,2015-05-05
"TTMI",9.27,334526,9.27,2015-05-06
"TTMI",9.24,293415,9.24,2015-05-07
"TTMI",9.21,284496,9.21,2015-05-08
"TTMI",9.21,516110,9.21,2015-05-11
"TTMI",9.1,290883,9.1,2015-05-12
"TTMI",9.42,844392,9.42,2015-05-13
"TTMI",9.5,475050,9.5,2015-05-14
"TTMI",9.53,425554,9.53,2015-05-15
"TTMI",9.8,965073,9.8,2015-05-18
"TTMI",9.78,376808,9.78,2015-05-19
"TTMI",9.87,1674279,9.87,2015-05-20
"TTMI",9.87,600481,9.87,2015-05-21
"TTMI",9.87,354360,9.87,2015-05-22
"TTPH",40.7,178629,40.7,2015-04-23
"TTPH",40.03,316954,40.03,2015-04-24
"TTPH",37.74,661674,37.74,2015-04-27
"TTPH",38,479590,38,2015-04-28
"TTPH",36.75,376184,36.75,2015-04-29
"TTPH",35.28,689768,35.28,2015-04-30
"TTPH",36.89,375168,36.89,2015-05-01
"TTPH",37.19,336448,37.19,2015-05-04
"TTPH",35.78,728079,35.78,2015-05-05
"TTPH",36.89,534619,36.89,2015-05-06
"TTPH",38.85,654069,38.85,2015-05-07
"TTPH",40.5,677809,40.5,2015-05-08
"TTPH",41.66,735515,41.66,2015-05-11
"TTPH",40.61,456903,40.61,2015-05-12
"TTPH",39.48,278778,39.48,2015-05-13
"TTPH",40.03,413292,40.03,2015-05-14
"TTPH",39.98,302026,39.98,2015-05-15
"TTPH",41,628445,41,2015-05-18
"TTPH",40.49,394861,40.49,2015-05-19
"TTPH",45.33,1337192,45.33,2015-05-20
"TTPH",44.12,730007,44.12,2015-05-21
"TTPH",42.94,569952,42.94,2015-05-22
"TTS",14.175,1113146,14.175,2015-04-23
"TTS",14.01,759280,14.01,2015-04-24
"TTS",13.98,489167,13.98,2015-04-27
"TTS",13.88,434248,13.88,2015-04-28
"TTS",13.15,713853,13.15,2015-04-29
"TTS",12.97,571387,12.97,2015-04-30
"TTS",12.8,505472,12.8,2015-05-01
"TTS",13.66,640035,13.66,2015-05-04
"TTS",13.6,531777,13.6,2015-05-05
